index,valid,MolWt,LogP,TPSA,HeavyAtomCount,NumHeteroatoms,NumHDonors,NumHAcceptors,NumRotatableBonds,NumAromaticRings,NumRings,name
qmof-f46187c,True,412.4760000000001,6.030970000000004,75.35,32.0,5.0,0.0,5.0,4.0,5.0,5.0,LABJEF_FSR
qmof-9806c75,True,386.458,5.934600000000005,51.56,30.0,4.0,0.0,4.0,4.0,5.0,5.0,LABJOP_FSR
qmof-5d90805,True,80.08999999999999,0.4765999999999999,25.78,6.0,2.0,0.0,2.0,0.0,1.0,1.0,XEHYEP_FSR
qmof-9be438c,True,205.98600000000002,1.0812,25.78,7.0,3.0,0.0,2.0,0.0,1.0,1.0,GABHUN_FSR
qmof-9b8ff46,True,164.11599999999996,-1.5864000000000003,80.25999999999999,12.0,4.0,0.0,4.0,2.0,1.0,1.0,PARTEI_FSR
qmof-566c8f2,False,,,,,,,,,,,BIPKUH_FSR
qmof-5f11e5e,True,134.182,1.3554,25.78,10.0,2.0,0.0,2.0,0.0,1.0,2.0,BIRFIU_FSR
qmof-684e478,True,250.241,2.2899700000000003,88.49,19.0,6.0,0.0,6.0,2.0,3.0,3.0,LASTAC_FSR
qmof-536a1f0,True,360.41600000000005,0.3213999999999997,106.03999999999999,24.0,8.0,0.0,8.0,3.0,2.0,3.0,LAWLEC_FSR
qmof-583b75f,True,380.22000000000014,-4.084,194.66,28.0,10.0,0.0,10.0,4.0,2.0,3.0,XECWIN_FSR
qmof-282f987,True,80.08999999999999,0.4765999999999999,25.78,6.0,2.0,0.0,2.0,0.0,1.0,1.0,XEHYAL_FSR
qmof-27a6787,False,,,,,,,,,,,BIJYOK_FSR
qmof-39a2f45,True,224.247,1.2051999999999996,84.48,17.0,5.0,0.0,2.0,2.0,2.0,2.0,PALYAD_FSR
qmof-c53a076,True,426.5690000000001,5.370960000000005,56.050000000000004,31.0,6.0,0.0,5.0,7.0,2.0,4.0,ROVWIK_FSR
qmof-9433b10,False,,,,,,,,,,,ROPWEA_FSR
qmof-60b8e98,False,,,,,,,,,,,CIJREU_FSR
qmof-733e678,True,66.043,-0.44704000000000005,61.68,5.0,3.0,0.0,2.0,0.0,0.0,0.0,SACJUD_FSR
qmof-33892a7,True,166.09199999999998,-2.7964,106.03999999999999,12.0,6.0,0.0,6.0,2.0,1.0,1.0,RITMIR_FSR
qmof-58ccd6f,False,,,,,,,,,,,OKERIG_FSR
qmof-99ad091,True,723.6989999999998,4.782770000000006,285.47999999999996,57.0,12.0,0.0,12.0,6.0,1.0,6.0,XAKCOB_FSR
qmof-7980106,True,518.4820000000003,-1.8731999999999958,196.16,38.0,12.0,0.0,12.0,8.0,4.0,4.0,XAKGIB_FSR
qmof-80d488f,False,,,,,,,,,,,LEXREN_FSR
qmof-2aa8eb1,False,,,,,,,,,,,LICXAX_FSR
qmof-d6cf7a2,True,68.039,-1.34543,82.49000000000001,5.0,4.0,0.0,1.0,0.0,0.0,0.0,BIGWIY_FSR
qmof-df9cac4,True,94.11699999999999,0.7850199999999998,25.78,7.0,2.0,0.0,2.0,0.0,1.0,1.0,XEBMUM_FSR
qmof-15fac80,True,281.324,2.59368,91.14,20.0,7.0,1.0,5.0,2.0,3.0,3.0,LEHNEU_FSR
qmof-27bbb6a,True,291.413,1.2792000000000001,30.71,8.0,6.0,0.0,3.0,1.0,1.0,1.0,LETDIY_FSR
qmof-828f8b4,True,376.3700000000001,-3.5042,160.51999999999998,22.0,12.0,0.0,12.0,4.0,0.0,2.0,LELMOG_FSR
qmof-01f1640,True,298.2580000000001,-2.2673099999999975,142.20000000000002,22.0,8.0,0.0,5.0,4.0,1.0,2.0,OLOFIF_FSR
qmof-4b552f4,True,209.11299999999994,-1.6782000000000001,123.39999999999998,15.0,7.0,0.0,6.0,3.0,1.0,1.0,UYOXOW_FSR
qmof-c1381a2,True,180.21,2.7830000000000004,25.78,14.0,2.0,0.0,2.0,0.0,3.0,3.0,LIWCEB_FSR
qmof-a5e17b9,True,262.256,1.48697,101.13,20.0,7.0,0.0,7.0,2.0,3.0,3.0,LOJLAZ_FSR
qmof-d40bf2f,False,,,,,,,,,,,FISPIJ_FSR
qmof-f5a08c4,True,58.085,0.66498,23.79,3.0,2.0,0.0,1.0,0.0,0.0,0.0,FISPOP_FSR
qmof-62678da,False,,,,,,,,,,,WUTGOJ01_FSR
qmof-429c0de,False,,,,,,,,,,,ONARIF_FSR
qmof-afe2748,True,58.085,0.66498,23.79,3.0,2.0,0.0,1.0,0.0,0.0,0.0,OMEZUC_FSR
qmof-8539847,True,80.08999999999999,0.47659999999999986,25.78,6.0,2.0,0.0,2.0,0.0,1.0,1.0,ONOVAP_FSR
qmof-db2fd16,False,,,,,,,,,,,DUYPEU_FSR
qmof-bd3e848,True,130.14999999999998,1.6297999999999995,25.78,10.0,2.0,0.0,2.0,0.0,2.0,2.0,VEVGUY01_FSR
qmof-88ef49a,True,180.21,1.8763999999999996,25.78,14.0,2.0,0.0,2.0,0.0,2.0,2.0,ECUTAX_FSR
qmof-8ebb5d3,False,,,,,,,,,,,VEGZAJ_FSR
qmof-832230f,True,164.124,-1.996699999999999,111.72000000000001,12.0,6.0,0.0,3.0,1.0,1.0,1.0,ECOJIP_FSR
qmof-f2b7fe9,True,186.218,1.55044,51.56,14.0,4.0,0.0,4.0,1.0,2.0,2.0,CEPFOS_FSR
qmof-e8bc912,True,336.398,5.131000000000005,50.5,26.0,4.0,0.0,4.0,4.0,4.0,4.0,HAYLEB_FSR
qmof-f6519c0,True,122.10299999999997,-0.5549000000000004,53.019999999999996,9.0,3.0,0.0,3.0,1.0,1.0,1.0,HAWCIT_FSR
qmof-e5a036c,True,112.15699999999998,1.13919,28.68,7.0,3.0,1.0,2.0,0.0,1.0,1.0,HAWTOQ_FSR
qmof-d587b67,True,80.08999999999999,0.4765999999999999,25.78,6.0,2.0,0.0,2.0,0.0,1.0,1.0,HAWWIO01_FSR
qmof-90c2d5e,True,269.236,3.276600000000001,104.65,20.0,6.0,1.0,3.0,3.0,2.0,2.0,HAXNEB_FSR
qmof-21a886a,True,196.29999999999998,0.9550000000000001,52.04,12.0,4.0,2.0,2.0,2.0,1.0,1.0,TIZCIR_FSR
qmof-6b5adb3,True,196.236,1.72728,63.39,12.0,6.0,0.0,5.0,1.0,1.0,2.0,LICXEB_FSR
qmof-686888c,True,368.35600000000005,2.553000000000001,95.56,28.0,8.0,0.0,8.0,2.0,5.0,5.0,LIGGOA_FSR
qmof-1c8cb7c,True,114.53499999999998,1.13,25.78,7.0,3.0,0.0,2.0,0.0,1.0,1.0,ODOFIW_FSR
qmof-9d86f1e,False,,,,,,,,,,,ODOFOC_FSR
qmof-cbf7bfe,True,336.20400000000006,0.30567999999999984,205.32,24.0,15.0,0.0,11.0,3.0,0.0,3.0,EDEDEZ_FSR
qmof-61d14dd,True,336.20400000000006,0.30567999999999984,205.32,24.0,15.0,0.0,11.0,3.0,0.0,3.0,EDEDID_FSR
qmof-cf1fc30,True,336.20400000000006,0.30567999999999984,205.32,24.0,15.0,0.0,11.0,3.0,0.0,3.0,EDEDOJ_FSR
qmof-caea536,True,80.08999999999999,0.4765999999999999,25.78,6.0,2.0,0.0,2.0,0.0,1.0,1.0,OCIXON01_FSR
qmof-6d36b89,True,114.53499999999998,1.13,25.78,7.0,3.0,0.0,2.0,0.0,1.0,1.0,ODOFES_FSR
qmof-a883af6,False,,,,,,,,,,,OCECOR_FSR
qmof-8437032,False,,,,,,,,,,,VIFDIZ_FSR
qmof-8208646,True,188.341,2.731700000000001,3.24,11.0,3.0,0.0,1.0,0.0,0.0,1.0,BEQDAF_FSR
qmof-41e2d68,True,152.202,1.45,49.57,10.0,4.0,0.0,3.0,0.0,1.0,1.0,LOVTOF_FSR
qmof-4716b44,False,,,,,,,,,,,LOTROB_FSR
qmof-de034a9,True,246.182,-2.5801999999999987,131.82,18.0,8.0,0.0,8.0,1.0,2.0,2.0,LUNRET_FSR
qmof-0d43f7f,True,441.3990000000001,3.529200000000002,117.57000000000001,33.0,9.0,0.0,9.0,6.0,4.0,4.0,AKAYER_FSR
qmof-39f4852,False,,,,,,,,,,,SAWTUF_FSR
qmof-50b0e76,False,,,,,,,,,,,SAWVIV_FSR
qmof-03814d4,True,156.18799999999996,2.1435999999999993,25.78,12.0,2.0,0.0,2.0,1.0,2.0,2.0,SAZTIX02_FSR
qmof-aea2084,True,320.304,2.915000000000001,78.38000000000001,24.0,6.0,0.0,6.0,4.0,3.0,3.0,CEZBEQ_FSR
qmof-15d1cfa,False,,,,,,,,,,,CETMEW_FSR
qmof-e5e66c6,True,314.35200000000003,3.1450000000000005,63.84,24.0,6.0,0.0,4.0,5.0,4.0,4.0,CEWFAN_FSR
qmof-5ff6ae2,True,214.176,-0.43320000000000025,80.25999999999999,16.0,4.0,0.0,4.0,2.0,2.0,2.0,QOLFIH_FSR
qmof-d33d1b0,True,254.40299999999993,1.3805,22.08,17.0,5.0,0.0,3.0,4.0,0.0,2.0,DACQEG_FSR
qmof-97a7eaf,True,136.179,1.6912999999999996,25.78,9.0,3.0,0.0,3.0,0.0,2.0,2.0,QORBAA_FSR
qmof-beb45ec,True,276.152,2.1825000000000006,95.16,20.0,8.0,0.0,4.0,2.0,1.0,1.0,DABXOW_FSR
qmof-8637eeb,True,216.19199999999998,-0.7872000000000001,80.25999999999999,16.0,4.0,0.0,4.0,4.0,1.0,1.0,UDILUQ_FSR
qmof-6884d48,True,449.38300000000027,-0.8692099999999994,183.81,33.0,13.0,0.0,11.0,7.0,3.0,4.0,JOCNUN_FSR
qmof-2fb3ec3,False,,,,,,,,,,,GOSFUP_FSR
qmof-f5242a4,True,234.26200000000003,2.6006,51.56,18.0,4.0,0.0,4.0,2.0,3.0,3.0,GOSGEA_FSR
qmof-544348b,True,156.18799999999996,2.1435999999999993,25.78,12.0,2.0,0.0,2.0,1.0,2.0,2.0,XOSZAG_FSR
qmof-5eabff0,True,236.15900000000002,-3.6690999999999976,133.27999999999997,17.0,7.0,0.0,7.0,2.0,1.0,1.0,APOMID_FSR
qmof-9a9e64a,True,236.15900000000002,-3.6690999999999976,133.27999999999997,17.0,7.0,0.0,7.0,2.0,1.0,1.0,APONAW_FSR
qmof-c4b76e9,True,236.15900000000002,-3.6690999999999976,133.27999999999997,17.0,7.0,0.0,7.0,2.0,1.0,1.0,APONIE_FSR
qmof-d197604,False,,,,,,,,,,,KABTEO_FSR
qmof-1461a66,False,,,,,,,,,,,RAXPAJ_FSR
qmof-b4cdf8e,False,,,,,,,,,,,EMAYUM_FSR
qmof-5b60b2b,False,,,,,,,,,,,VOBRAH_FSR
qmof-c6652e8,True,210.24,2.058,35.64,16.0,4.0,0.0,4.0,2.0,3.0,3.0,EMAFUU_FSR
qmof-579321e,True,227.29200000000003,2.9610000000000003,37.28,16.0,4.0,1.0,4.0,1.0,2.0,3.0,NOPQIU_FSR
qmof-497c336,True,334.55400000000014,5.693200000000005,25.78,22.0,4.0,0.0,4.0,4.0,2.0,2.0,NUHQEN_FSR
qmof-c8fe486,False,,,,,,,,,,,MAPMOH_FSR
qmof-28454c2,False,,,,,,,,,,,MARHOC_FSR
qmof-78cdf5d,True,164.11599999999996,-1.5864000000000003,80.25999999999999,12.0,4.0,0.0,4.0,2.0,1.0,1.0,MATGAQ_FSR
qmof-b8b1d35,False,,,,,,,,,,,FEPPAU_FSR
qmof-e6b3552,False,,,,,,,,,,,MARFUH_FSR
qmof-939017e,True,122.10299999999997,-0.5549000000000002,53.019999999999996,9.0,3.0,0.0,3.0,1.0,1.0,1.0,WOHYOH_FSR
qmof-0b4817e,True,239.222,1.1215,125.78999999999999,18.0,8.0,0.0,7.0,1.0,0.0,2.0,NIDRAW_FSR
qmof-268888c,True,158.124,0.9504,74.16,12.0,6.0,0.0,6.0,0.0,1.0,3.0,LONVIV_FSR
qmof-50d7874,False,,,,,,,,,,,EKALIL_FSR
qmof-d3530bc,True,298.34599999999995,1.4165999999999999,83.98,22.0,6.0,2.0,4.0,7.0,2.0,2.0,MIHKUL_FSR
qmof-253ef86,False,,,,,,,,,,,VORTON_FSR
qmof-93da51e,True,206.96799999999996,-0.18202000000000007,68.28,12.0,6.0,0.0,4.0,0.0,0.0,1.0,NIGNUP_FSR
qmof-c885572,False,,,,,,,,,,,ERIVEI_FSR
qmof-1f3610c,False,,,,,,,,,,,ESEHEP_FSR
qmof-a2745e9,False,,,,,,,,,,,ESIQUS_FSR
qmof-4cdc080,True,42.021,-1.4418000000000002,58.7,3.0,3.0,0.0,0.0,0.0,0.0,0.0,VUWDUN_FSR
qmof-f77560d,True,272.43799999999993,4.866800000000004,0.0,18.0,2.0,0.0,2.0,0.0,2.0,6.0,NIGJES_FSR
qmof-ad11f37,False,,,,,,,,,,,MEQUNI01_FSR
qmof-4ee5c8e,True,58.085,0.66498,23.79,3.0,2.0,0.0,1.0,0.0,0.0,0.0,FEJKAI_FSR
qmof-1547f0e,True,238.294,2.10058,53.980000000000004,18.0,4.0,0.0,2.0,5.0,2.0,2.0,AZIWEM_FSR
qmof-8a1e648,True,200.999,0.20759999999999987,53.019999999999996,10.0,4.0,0.0,3.0,1.0,1.0,1.0,ETUZEY_FSR
qmof-7d579e0,False,,,,,,,,,,,WURNIG_FSR
qmof-7d8ce0e,False,,,,,,,,,,,WURNOM_FSR
qmof-7ceb9a5,True,157.176,1.5385999999999997,38.67,12.0,3.0,0.0,3.0,1.0,2.0,2.0,WEMDAU_FSR
qmof-52cac05,False,,,,,,,,,,,AZOSAJ_FSR
qmof-e534471,True,206.96799999999996,-0.18202000000000007,68.28,12.0,6.0,0.0,4.0,0.0,0.0,1.0,MIZYAV_FSR
qmof-272dfc1,False,,,,,,,,,,,FAQSIA_FSR
qmof-1de625c,True,326.49000000000007,5.6180800000000035,47.58,22.0,4.0,0.0,4.0,2.0,2.0,2.0,NECDUV_FSR
qmof-e2b0729,False,,,,,,,,,,,BAXPOG_FSR
qmof-2499b88,False,,,,,,,,,,,WEGFEW_FSR
qmof-8c21d01,True,182.226,2.6470000000000002,25.78,14.0,2.0,0.0,2.0,2.0,2.0,2.0,WEHVIP01_FSR
qmof-ad7387b,True,238.19799999999998,2.749600000000001,73.94,18.0,4.0,0.0,2.0,0.0,2.0,3.0,MUQVOL01_FSR
qmof-6fcc83e,True,238.198,2.749600000000001,73.94,18.0,4.0,0.0,2.0,0.0,2.0,3.0,MUQWAY01_FSR
qmof-7953340,True,239.20600000000002,2.3114000000000003,74.27,18.0,4.0,1.0,3.0,0.0,2.0,3.0,MUQWIG_FSR
qmof-f6ecddf,False,,,,,,,,,,,NARVIM_FSR
qmof-4619124,False,,,,,,,,,,,NALLAP_FSR
qmof-8d09e55,False,,,,,,,,,,,WEJNEF_FSR
qmof-df79c2c,True,188.01200000000003,0.21819999999999984,114.39999999999999,10.0,8.0,2.0,2.0,3.0,0.0,0.0,NATYUF_FSR
qmof-94eb142,False,,,,,,,,,,,SITGEK_FSR
qmof-11b275c,True,206.96799999999996,-0.18202000000000007,68.28,12.0,6.0,0.0,4.0,0.0,0.0,1.0,HESKIZ_FSR
qmof-350f7da,True,156.18799999999996,2.1435999999999993,25.78,12.0,2.0,0.0,2.0,1.0,2.0,2.0,IMUQEN_FSR
qmof-fdbdc7f,True,198.209,0.7017999999999995,84.48,15.0,5.0,0.0,2.0,1.0,2.0,2.0,MIRNOR01_FSR
qmof-996e2da,True,304.25800000000004,-2.1131999999999955,134.14,22.0,8.0,0.0,6.0,4.0,2.0,2.0,FARJEO_FSR
qmof-a36f9a4,False,,,,,,,,,,,FABYAK_FSR
qmof-ba8315e,True,238.254,1.1159,82.51,18.0,6.0,1.0,6.0,2.0,3.0,3.0,MUPKIS_FSR
qmof-050f6a7,True,108.14399999999999,1.09344,25.78,8.0,2.0,0.0,2.0,0.0,1.0,1.0,MUHQAH_FSR
qmof-094542b,True,268.20399999999995,2.514000000000001,97.18,20.0,6.0,0.0,4.0,1.0,2.0,3.0,MUQWUS_FSR
qmof-73c479b,False,,,,,,,,,,,RARTOV_FSR
qmof-ee4a4ac,True,276.20400000000006,-2.893399999999997,134.14,20.0,8.0,0.0,6.0,1.0,2.0,2.0,UCAXAY_FSR
qmof-2f8d683,True,310.17900000000003,2.4794,0.0,7.0,7.0,0.0,1.0,2.0,0.0,0.0,BOYWES_FSR
qmof-81462ef,True,276.152,2.1825000000000006,95.16,20.0,8.0,0.0,4.0,2.0,1.0,1.0,CUTCEB_FSR
qmof-2eac6d3,True,150.165,-0.3483600000000002,84.48,11.0,5.0,0.0,2.0,0.0,1.0,1.0,CUSFAZ_FSR
qmof-866f4f7,False,,,,,,,,,,,JENRUQ_FSR
qmof-af4c0b7,False,,,,,,,,,,,JIQHEW_FSR
qmof-fa87b9a,True,326.22400000000005,-1.6517999999999995,153.97999999999996,24.0,10.0,0.0,10.0,1.0,2.0,3.0,IBIVOF_FSR
qmof-d84e3da,True,80.08999999999999,0.4765999999999999,25.78,6.0,2.0,0.0,2.0,0.0,1.0,1.0,HOQFAU01_FSR
qmof-5d28c85,False,,,,,,,,,,,HORWAM_FSR
qmof-d55dcc4,True,224.52800000000002,0.78529,27.96,8.0,5.0,0.0,3.0,1.0,0.0,1.0,HORWEQ_FSR
qmof-dcabab2,True,166.11199999999994,-0.04170000000000018,83.26999999999998,12.0,5.0,0.0,4.0,2.0,1.0,1.0,AFEDAR_FSR
qmof-6092a23,True,204.232,3.3740000000000014,25.78,16.0,2.0,0.0,2.0,0.0,4.0,4.0,HUJJEB_FSR
qmof-1ac2507,False,,,,,,,,,,,TEBJUI_FSR
qmof-bcdc0ff,True,445.26200000000017,1.9941799999999996,103.92,30.0,10.0,0.0,8.0,4.0,3.0,4.0,TEBDIQ_FSR
qmof-add8947,True,206.96799999999996,-0.18202000000000007,68.28,12.0,6.0,0.0,4.0,0.0,0.0,1.0,TEBCOV_FSR
qmof-1fe9d39,True,166.13199999999998,0.5471999999999999,73.94,12.0,4.0,0.0,2.0,0.0,0.0,1.0,TAZTOG_FSR
qmof-330a403,True,630.5260000000001,4.486400000000003,131.82,44.0,15.0,0.0,9.0,6.0,5.0,5.0,CASQEU_FSR
qmof-fe7db0d,False,,,,,,,,,,,CAQMIS_FSR
qmof-529911c,True,111.16899999999998,1.34649,12.03,7.0,2.0,1.0,1.0,0.0,0.0,1.0,CAPQIU_FSR
qmof-75b0794,False,,,,,,,,,,,TADBAD_FSR
qmof-d8f54c1,False,,,,,,,,,,,TACZUU_FSR
qmof-ed94e56,True,440.51000000000016,4.384760000000004,78.69999999999999,34.0,6.0,0.0,4.0,6.0,2.0,6.0,HIHFAH_FSR
qmof-85d5909,True,372.3800000000001,1.6167999999999996,106.03999999999999,28.0,6.0,0.0,6.0,5.0,3.0,3.0,IBOPOH_FSR
qmof-1000751,True,42.021,-1.4418000000000002,58.7,3.0,3.0,0.0,0.0,0.0,0.0,0.0,IBOBOQ_FSR
qmof-459525d,True,182.226,2.6470000000000002,25.78,14.0,2.0,0.0,2.0,2.0,2.0,2.0,HUZRIE_FSR
qmof-beeff21,True,206.96799999999996,-0.18202000000000007,68.28,12.0,6.0,0.0,4.0,0.0,0.0,1.0,HUMPOV_FSR
qmof-834dbd5,True,142.09400000000002,0.08519999999999994,88.82000000000001,10.0,6.0,0.0,4.0,0.0,1.0,1.0,HUTWUP02_FSR
qmof-c946ba5,True,80.08999999999999,0.47659999999999986,25.78,6.0,2.0,0.0,2.0,0.0,1.0,1.0,HUJHUP01_FSR
qmof-4ee0d95,True,166.09199999999998,-2.7964,106.03999999999999,12.0,6.0,0.0,6.0,2.0,1.0,1.0,TEBZAB01_FSR
qmof-0054a8a,False,,,,,,,,,,,BAKPOS_FSR
qmof-379302a,True,181.12699999999995,-0.45949999999999996,109.28999999999999,13.0,6.0,1.0,5.0,2.0,1.0,1.0,BAHZAO_FSR
qmof-a4aabcf,False,,,,,,,,,,,WILPEN_FSR
qmof-c69c808,True,206.96799999999996,-0.18202000000000007,68.28,12.0,6.0,0.0,4.0,0.0,0.0,1.0,FAHPIO_FSR
qmof-a157e00,True,484.5080000000002,3.021600000000001,124.5,36.0,8.0,0.0,8.0,8.0,4.0,4.0,FANNAM_FSR
qmof-d6563eb,True,208.13299999999998,-1.4834999999999998,141.97000000000003,15.0,8.0,0.0,4.0,2.0,1.0,1.0,MOJLII01_FSR
qmof-8af2c4b,True,132.126,0.41979999999999995,51.56,10.0,4.0,0.0,4.0,0.0,2.0,2.0,WILFON_FSR
qmof-73c6324,True,96.06299999999999,-0.9077999999999999,73.94,5.0,5.0,0.0,2.0,0.0,0.0,0.0,BADXUZ01_FSR
qmof-f2f6110,False,,,,,,,,,,,WISZIH_FSR
qmof-1a7f459,False,,,,,,,,,,,FAQHEM_FSR
qmof-1a42fad,True,206.96799999999996,-0.18202000000000007,68.28,12.0,6.0,0.0,4.0,0.0,0.0,1.0,MIZZEA_FSR
qmof-0c75beb,True,148.169,0.5853999999999999,35.64,11.0,4.0,0.0,4.0,2.0,2.0,2.0,WIMSIV_FSR
qmof-b1d5255,True,112.068,-0.29170000000000007,69.6,8.0,5.0,0.0,3.0,1.0,0.0,1.0,WIWTUU_FSR
qmof-0fe7196,False,,,,,,,,,,,WIWQAW_FSR
qmof-360dd73,True,426.3920000000001,0.20379999999999932,157.59999999999997,32.0,10.0,0.0,10.0,5.0,4.0,4.0,WOGHEG_FSR
qmof-b71cc86,True,238.25400000000002,1.1159,82.51,18.0,6.0,1.0,6.0,2.0,3.0,3.0,MUPMEQ01_FSR
qmof-e6be400,True,180.20999999999998,2.7830000000000004,25.78,14.0,2.0,0.0,2.0,0.0,3.0,3.0,MUSHAJ_FSR
qmof-9466437,False,,,,,,,,,,,MUSGIQ_FSR
qmof-c906ab4,False,,,,,,,,,,,MUSGEM_FSR
qmof-9f0b3fe,True,108.14399999999999,1.09344,25.78,8.0,2.0,0.0,2.0,0.0,1.0,1.0,MUHQEL_FSR
qmof-4d203e9,True,238.254,1.1159,82.51,18.0,6.0,1.0,6.0,2.0,3.0,3.0,MUPKUE_FSR
qmof-d44e9a3,True,238.254,1.1159,82.51,18.0,6.0,1.0,6.0,2.0,3.0,3.0,MUPKOY_FSR
qmof-dcbefe5,True,60.09999999999999,-1.0962,52.04,4.0,2.0,2.0,2.0,1.0,0.0,0.0,FABHEX_FSR
qmof-86555b1,False,,,,,,,,,,,WOFMAI_FSR
qmof-b420251,False,,,,,,,,,,,MIRRUB_FSR
qmof-bb7bee0,True,58.085,0.66498,23.79,3.0,2.0,0.0,1.0,0.0,0.0,0.0,FARXOM_FSR
qmof-651fdeb,True,58.085,0.66498,23.79,3.0,2.0,0.0,1.0,0.0,0.0,0.0,FARXEC_FSR
qmof-8ca501e,True,245.11899999999994,-6.282199999999999,180.42,17.0,9.0,0.0,8.0,5.0,0.0,0.0,MIWNIR_FSR
qmof-0a8fd51,False,,,,,,,,,,,MIVNUC_FSR
qmof-1e13a77,False,,,,,,,,,,,FAQVEY_FSR
qmof-0771f58,True,532.5120000000003,3.935200000000002,152.41999999999996,40.0,10.0,0.0,9.0,7.0,5.0,5.0,FAYDAN_FSR
qmof-66dc50d,True,176.15300000000002,-0.43120000000000014,99.72,11.0,7.0,0.0,4.0,0.0,1.0,1.0,MIJLEX_FSR
qmof-0af7444,True,26.018,0.09637,23.79,2.0,1.0,0.0,1.0,0.0,0.0,0.0,MEYLUZ_FSR
qmof-3dab219,True,182.226,2.6470000000000002,25.78,14.0,2.0,0.0,2.0,2.0,2.0,2.0,NAZTEQ_FSR
qmof-f6b20e5,False,,,,,,,,,,,NARBEO_FSR
qmof-8ecac40,True,42.021,-1.4418000000000002,58.7,3.0,3.0,0.0,0.0,0.0,0.0,0.0,NAYJAY_FSR
qmof-e7b6156,False,,,,,,,,,,,BAVKIS_FSR
qmof-e6d34bf,True,294.09100000000007,2.1303,62.75,19.0,5.0,0.0,3.0,2.0,2.0,2.0,WAYQOF_FSR
qmof-371cbb6,True,206.96799999999996,-0.18202000000000007,68.28,12.0,6.0,0.0,4.0,0.0,0.0,1.0,NACKEH_FSR
qmof-a27f33e,True,190.25,1.56,35.64,14.0,4.0,0.0,4.0,5.0,2.0,2.0,VUTLAY_FSR
qmof-f312b31,True,178.19900000000004,-0.34921000000000046,60.410000000000004,13.0,6.0,0.0,5.0,4.0,1.0,2.0,WAHMOJ_FSR
qmof-ea963b6,False,,,,,,,,,,,NEDHIN_FSR
qmof-f93c790,True,137.183,2.0242999999999998,17.07,9.0,2.0,0.0,1.0,1.0,1.0,1.0,ETIREG_FSR
qmof-e2ef78a,True,58.085,0.66498,23.79,3.0,2.0,0.0,1.0,0.0,0.0,0.0,ETEVEG_FSR
qmof-f754d4b,True,365.13200000000006,0.7515799999999997,119.84,24.0,10.0,0.0,8.0,1.0,2.0,3.0,NEHZEF_FSR
qmof-56f4308,False,,,,,,,,,,,NEGKIW_FSR
qmof-bfbbb54,True,290.274,1.5219799999999999,68.28,22.0,4.0,0.0,4.0,2.0,2.0,3.0,NEFMET_FSR
qmof-27fd119,False,,,,,,,,,,,NAWSEM_FSR
qmof-306fb3e,True,376.372,-0.1649999999999998,134.24,28.0,8.0,0.0,6.0,7.0,3.0,3.0,NAZWET_FSR
qmof-04459f0,True,349.39000000000004,2.202,97.84,26.0,6.0,1.0,5.0,5.0,3.0,3.0,AZIROQ_FSR
qmof-ce36f66,True,322.32000000000005,0.2455999999999996,106.03999999999999,24.0,6.0,0.0,6.0,5.0,2.0,2.0,AYOXOD_FSR
qmof-4a50fa6,True,80.08999999999999,0.4765999999999999,25.78,6.0,2.0,0.0,2.0,0.0,1.0,1.0,WOPXAA01_FSR
qmof-322e926,True,394.3900000000001,3.1842000000000015,170.95999999999998,26.0,12.0,0.0,4.0,3.0,3.0,3.0,WOLLUF_FSR
qmof-49b3901,True,128.13399999999996,1.4299600000000001,47.58,10.0,2.0,0.0,2.0,0.0,1.0,1.0,MEJCEJ_FSR
qmof-edd39e3,True,42.021,-1.4418000000000002,58.7,3.0,3.0,0.0,0.0,0.0,0.0,0.0,FELFUA_FSR
qmof-82f6d0d,True,466.8160000000001,7.345960000000003,47.58,24.0,10.0,0.0,10.0,8.0,0.0,2.0,FEKDAA_FSR
qmof-9d46947,True,206.185,-0.8768,115.55999999999997,15.0,7.0,0.0,4.0,0.0,1.0,1.0,FEJYAV_FSR
qmof-aabf74a,True,140.142,-0.4297599999999999,53.879999999999995,10.0,4.0,0.0,2.0,0.0,1.0,1.0,FEJXUO_FSR
qmof-46eeb9f,False,,,,,,,,,,,MAYNOQ_FSR
qmof-c4a4198,True,164.11599999999996,-1.5864000000000003,80.25999999999999,12.0,4.0,0.0,4.0,2.0,1.0,1.0,VOQVOO_FSR
qmof-8ef372e,True,190.25,1.56,35.64,14.0,4.0,0.0,4.0,5.0,2.0,2.0,VUTLEC_FSR
qmof-b2b6f0e,True,327.3210000000001,3.665600000000002,120.69,23.0,8.0,0.0,1.0,4.0,3.0,3.0,NENRIK_FSR
qmof-3ca5d72,True,373.4910000000001,5.08419,59.699999999999996,18.0,12.0,0.0,5.0,0.0,1.0,2.0,NESDIY_FSR
qmof-a57163a,False,,,,,,,,,,,ERAQET_FSR
qmof-d314647,True,66.043,-0.44704000000000005,61.68,5.0,3.0,0.0,2.0,0.0,0.0,0.0,NEJYAE_FSR
qmof-67b33e8,False,,,,,,,,,,,ESINUR_FSR
qmof-74ea819,True,398.37800000000004,1.1303999999999996,134.24,30.0,8.0,0.0,6.0,5.0,4.0,4.0,ESATEY_FSR
qmof-68ec4be,True,290.274,1.5219799999999999,68.28,22.0,4.0,0.0,4.0,2.0,2.0,3.0,NEFLUI_FSR
