qmof_id,name,analysis_bin,info.pld,info.lcd,info.density,info.volume,info.natoms,info.symmetry.spacegroup_number,info.mofid.topology,info.synthesized,primary_metal,metal_signature,n_metal_types,linker_scaffold
qmof-6949036,HIHNET_FSR,bandgap_1.5_to_2.0eV,1.0911,2.21513,1.842994646,677.8048364,66,1,,True,Mn,[Mn],1,
qmof-195ef6a,HIFZOM_FSR,bandgap_1.5_to_2.0eV,1.00548,1.66247,2.784456664,530.8321677,44,14,,True,Cu,[Cu]Br,1,c1cc(-c2ccnnc2)cnn1
qmof-6cf875d,TEYLUG_FSR,bandgap_1.5_to_2.0eV,0.81467,2.45141,1.978446751,656.5375857,58,15,,True,Co,[Co],1,c1cnccn1
qmof-fbc9303,CADZIT_FSR,bandgap_1.5_to_2.0eV,3.65887,4.02722,1.29968722,1277.160968,102,15,dia,True,Zn,[Zn],1,[CH]([N][N][CH]c1ccncc1)c1ccncc1.c1ccccc1
qmof-cd4e737,CEKSEQ01_FSR,bandgap_1.5_to_2.0eV,0.69219,1.54191,1.903179357,584.8796217,66,2,sql,True,Mn,[OH2][Mn][OH2],1,c1ccncc1
qmof-56f3712,HIFZIG_FSR,bandgap_1.5_to_2.0eV,0.93841,1.55145,2.392531553,494.3837323,44,14,,True,Cu,Cl[Cu],1,c1cc(-c2ccnnc2)cnn1
qmof-391b168,SOWHES_FSR,bandgap_1.5_to_2.0eV,1.25929,2.12935,2.063900163,746.2207412,68,2,,True,Cu,I[Cu][Cu]I,1,c1ccc(-c2ccc3nnc(-c4cccnc4)n3n2)cc1
qmof-6fbdeae,SUXSUA_FSR,bandgap_1.5_to_2.0eV,0.87794,1.71397,2.546956343,611.7058753,56,14,,True,Cu,Br[Cu][Cu]Br,1,C(=Cc1ccncc1)c1ccncc1
qmof-fd5ecfb,SUYDOF01_FSR,bandgap_1.5_to_2.0eV,0.86398,1.87814,2.236916695,918.3366203,88,2,kgd,True,Cu,[Cu]|[Cu][Cu],2,c1ccc2nccnc2c1
qmof-1fd65b5,BAHNUW_FSR,bandgap_1.5_to_2.0eV,2.46986,3.68411,1.55640146,1330.290312,122,2,,True,Ag,[Ag][Ag],1,[CH]([N]N=Cc1ccncc1)c1ccncc1
qmof-8a54112,FANZEA_FSR,bandgap_1.5_to_2.0eV,0.8824,1.80983,2.177993204,508.4905786,49,2,,True,Cu,[Cu]|[OH2][Cu][OH2],2,O=C1C(=O)C(=O)C(=O)C1=O.c1cnccn1
qmof-d7660a3,MOFPUU_FSR,bandgap_1.5_to_2.0eV,1.79332,3.16877,1.837428364,1429.470119,131,2,,True,Tb,[OH2][Mn][OH2]|[OH2][Tb],2,O=C(Nc1ccccc1)c1ccncc1
qmof-082c84f,MOHFIA_FSR,bandgap_1.5_to_2.0eV,0.88787,1.40966,2.348503799,370.5728359,34,2,,True,Mo,unknown,0,
qmof-68010e6,MOLVOZ01_FSR,bandgap_1.5_to_2.0eV,1.25316,2.18376,3.265431017,764.3642169,56,2,,True,Cu,unknown,0,
qmof-2f9cf3e,GICZOI_FSR,bandgap_1.5_to_2.0eV,0.81103,1.99028,1.608236669,671.8025667,60,2,,True,K,[K],1,c1ccc([N][N][N]c2ccccc2)cc1
qmof-5f6120f,KEXFOJ_FSR,bandgap_1.5_to_2.0eV,2.14227,2.76947,2.064600168,934.8624103,76,13,,True,Ag,unknown,0,
qmof-d4d3c5f,GIWVEO_FSR,bandgap_1.5_to_2.0eV,1.05182,2.2978,2.0772462,681.3426397,46,2,,True,Cs,[K][OH2][Cs],1,C=c1c(=O)c(=C)c(=O)c1=O
qmof-ec24300,GIQYAH_FSR,bandgap_1.5_to_2.0eV,2.6645,3.99553,2.136055822,1366.884849,102,15,tfi,True,Ru,[OH2][Ho]([OH2])([OH2])[OH2]|[OH2][Ru][Ru][OH2],2,
qmof-308fadd,GIQYUB_FSR,bandgap_1.5_to_2.0eV,2.7556,4.16746,2.097342209,1382.606688,102,15,tfi,True,Ru,[OH2][Ru][Ru][OH2]|[OH2][Tb]([OH2])([OH2])[OH2],2,
qmof-15d1d11,GIRFAQ_FSR,bandgap_1.5_to_2.0eV,0.9505,1.97325,2.745703536,395.0705408,30,2,,True,Cu,unknown,0,
qmof-7351afb,UFUTAQ_FSR,bandgap_1.5_to_2.0eV,0.95652,1.66482,1.843452727,547.3236399,48,1,,True,Cu,[Cu],1,
qmof-04aceb4,UGENUP_FSR,bandgap_1.5_to_2.0eV,1.04718,1.53144,1.786847311,663.291886,62,40,cds,True,Cu,[Cu],1,
qmof-222bdec,UGEPAX_FSR,bandgap_1.5_to_2.0eV,0.90624,2.14862,1.804255615,656.8921352,62,2,,True,Cu,[Cu][Cu],1,
qmof-b01b0cf,KAKTIA01_FSR,bandgap_1.5_to_2.0eV,0.87478,1.60181,2.671399473,707.7437451,64,19,,True,Cu,Cl[Cu][Cu]Cl|[Cu][Cu],2,c1ccncc1
qmof-4541d4f,KALMIT_FSR,bandgap_1.5_to_2.0eV,0.98783,1.79013,2.051017457,667.4775884,60,14,,True,Cu,unknown,0,
qmof-7de6775,KAPSIF_FSR,bandgap_1.5_to_2.0eV,1.5066,4.13971,2.278281609,1330.217835,98,2,,True,Ag,unknown,0,
qmof-a820aa0,GIQXUA_FSR,bandgap_1.5_to_2.0eV,2.77217,4.16413,2.08444398,1388.492771,102,15,tfi,True,Ru,[OH2][Gd]([OH2])([OH2])[OH2]|[OH2][Ru][Ru][OH2],2,
qmof-4a16101,CIZWIU_FSR,bandgap_1.5_to_2.0eV,1.34766,2.45122,1.432680939,1556.641276,150,14,sql,True,Mn,[Mn],1,C(=Cc1ccncc1)c1ccncc1.O=[PH](c1ccccc1)c1ccccc1
qmof-a47217e,GUVBOP_FSR,bandgap_1.5_to_2.0eV,0.71328,1.58362,2.360152788,739.3521287,69,2,,True,V,[O]|[V]|[Zn],3,
qmof-97f5963,XUXZOF01_FSR,bandgap_1.5_to_2.0eV,1.05794,1.68497,2.419401931,731.8044871,64,14,,True,Cu,unknown,0,
qmof-14906a2,GUKNAC01_FSR,bandgap_1.5_to_2.0eV,1.01394,2.70629,2.679120306,1720.403389,124,14,,True,Mn,[Mn]|[S]|[Sb],3,
qmof-8782178,CUKZOY_FSR,bandgap_1.5_to_2.0eV,1.09819,1.90296,2.070853578,1565.211982,146,15,,True,V,[Ag][Ag]|[O]|[V],3,c1cn(CCCCn2ccnc2)cn1
qmof-3fa29a2,RABBUS_FSR,bandgap_1.5_to_2.0eV,1.09958,2.88228,2.867545676,947.0078855,74,2,kgd,True,Cu,I[Cu][Cu][Cu]([Cu]([Cu][Cu]I)(I)I)(I)I,1,c1cnc(CSCc2cnccn2)cn1
qmof-8962914,XODZEX_FSR,bandgap_1.5_to_2.0eV,1.16537,1.86364,2.691620568,773.7849825,64,15,,True,Cu,unknown,0,
qmof-54f7ee7,KAZQAG_FSR,bandgap_1.5_to_2.0eV,1.259,2.50436,1.497174385,1074.676359,106,9,,True,Co,unknown,0,
qmof-d3a4dfb,DIBGOM_FSR,bandgap_1.5_to_2.0eV,1.13142,2.78592,1.637762298,847.9926024,84,1,,True,Fe,[OH2][Fe],1,c1ccccc1
qmof-44525cd,DEWLOJ_FSR,bandgap_1.5_to_2.0eV,0.88235,1.76334,2.156479382,833.9048348,68,2,,True,Ag,[Ag],1,C1=C(c2ccncc2)SC(=C2SC3=C(SCCS3)S2)S1
qmof-cbd795c,DEXVEJ_FSR,bandgap_1.5_to_2.0eV,3.13665,3.89624,1.211486363,1433.771259,123,2,,True,Co,[Co],1,c1cncc(-c2cc(-c3ccc(-c4cc(-c5cccnc5)nc(-c5cccnc5)c4)cc3)cc(-c3cccnc3)n2)c1
qmof-3cfd336,DEJGOP_FSR,bandgap_1.5_to_2.0eV,1.03907,1.96602,1.825265815,952.5464244,86,4,hcb,True,Cu,[Cu],1,
qmof-c47521e,GICCUS_FSR,bandgap_1.5_to_2.0eV,1.33916,2.79912,2.848791623,886.3016497,59,2,,True,Mn,[Mn],1,c1ccccc1
qmof-8676659,AREWOL_FSR,bandgap_1.5_to_2.0eV,1.44788,2.34446,1.951745157,1272.919324,120,86,,True,Ir,unknown,0,
qmof-da61c3d,DIDYOG_FSR,bandgap_1.5_to_2.0eV,1.1357,1.96363,2.117771906,722.6913531,64,2,,True,Cu,I[Cu][Cu]I,1,C(=Nc1ccccc1SCc1ccc(CSc2ccccc2N=Cc2cccs2)cc1)c1cccs1
qmof-74b1a87,DIHFAD_FSR,bandgap_1.5_to_2.0eV,1.32667,2.16935,1.885460519,1044.557406,89,2,,True,Mn,unknown,0,
qmof-f1ec197,UNEQOU_FSR,bandgap_1.5_to_2.0eV,0.83397,2.01808,1.616432683,693.9520007,71,2,,True,Mn,[Mn],1,
qmof-d04a2a3,KIQLAX_FSR,bandgap_1.5_to_2.0eV,0.88673,1.65011,3.774770203,576.2698127,50,63,,True,Mo,[Cu]|[Mo]|[O],3,c1cncnc1
qmof-2aec50f,KIHVAB_FSR,bandgap_1.5_to_2.0eV,1.04796,2.37168,1.729121364,908.8500403,96,2,,True,Mn,[Mn]|[OH2][Mn],2,c1cc[nH+]cc1
qmof-6219623,KIVZAR_FSR,bandgap_1.5_to_2.0eV,0.6715,1.47106,2.911932508,572.936163,52,14,,True,Cu,[Cu],1,c1cnccn1
qmof-0be87d2,IXITIS_FSR,bandgap_1.5_to_2.0eV,1.27991,2.20198,2.944366169,595.642162,48,2,,True,Cu,I[Cu][Cu]([Cu]([Cu]I)I)I,1,C1Cc2nnc3c4c(nnc(c24)C1)CCC3
qmof-0abe557,RAPDER_FSR,bandgap_1.5_to_2.0eV,0.77427,2.21328,2.138550185,340.0437404,32,12,hcb,True,Fe,[Fe],1,c1cnc(-c2ncccn2)nc1
qmof-41c3d42,COKNOH_FSR,bandgap_1.5_to_2.0eV,10.90358,11.59426,1.142876584,1332.880718,54,1,,True,Fe,[Fe]|[Fe][Fe],2,c1ccccc1
qmof-9544bd5,BUKHUM_FSR,bandgap_1.5_to_2.0eV,1.4077,2.8079,1.731340031,842.9011016,76,15,bex,True,Cu,[Cu],1,c1ccccc1.c1cnccn1
qmof-00da3cc,RETXIY_FSR,bandgap_1.5_to_2.0eV,1.08114,2.15025,2.400834471,956.2112336,84,2,,True,Cu,[Cu][Cu](I)I,1,c1ccc(-c2cc(-c3cccnc3)cc(-c3ccccn3)n2)nc1
qmof-f6a044d,QETFEA_FSR,bandgap_1.5_to_2.0eV,1.29211,2.55018,1.801880783,781.5943451,62,5,,True,Co,[Co],1,c1cnc(-c2ncccn2)nc1
qmof-7aa6be5,QEJZUB01_FSR,bandgap_1.5_to_2.0eV,0.84848,1.41263,3.047219493,579.9324314,44,52,,True,Cu,[Cu],1,c1nnc[nH]1
qmof-3f56361,QIBZAD_FSR,bandgap_1.5_to_2.0eV,1.26904,2.23569,1.682574451,1104.731956,94,20,,True,Mn,[Mn],1,
qmof-f0a4dcc,QIFVOT_FSR,bandgap_1.5_to_2.0eV,1.59418,2.88671,2.607589817,1110.174667,82,2,,True,Cu,unknown,0,
qmof-fea9e70,BOQTEH_FSR,bandgap_1.5_to_2.0eV,1.2235,1.81435,2.318334698,733.606656,60,14,hcb,True,Ag,[Ag],1,c1ccc2nc3ccccc3nc2c1
qmof-e3bbf40,QIXYAY_FSR,bandgap_1.5_to_2.0eV,0.80535,1.46876,2.775121156,1000.796124,88,15,,True,Cu,unknown,0,
qmof-623366c,DAMXAT_FSR,bandgap_1.5_to_2.0eV,2.04093,2.28115,3.192349632,531.6550938,40,2,,True,Cu,I[Cu][Cu]I,1,[CH]1N=C[N]c2ccccc21
qmof-3f54b7d,DAMXEX_FSR,bandgap_1.5_to_2.0eV,1.35295,2.27667,2.186335566,567.5899977,50,1,,True,Cu,unknown,0,
qmof-6fe7cc9,KALMOZ_FSR,bandgap_1.5_to_2.0eV,1.08359,1.66389,2.424917496,343.1577934,30,2,,True,Cu,unknown,0,
qmof-1f7d6ac,KALNIU_FSR,bandgap_1.5_to_2.0eV,0.92046,1.69328,2.077546968,1044.356621,100,14,,True,Cu,unknown,0,
qmof-2482286,GIWTEL01_FSR,bandgap_1.5_to_2.0eV,0.91711,1.9902,1.598402343,725.5426527,78,2,,True,Mn,[OH2][Mn][OH2],1,O=C1C(=O)C(=O)C1=O
qmof-65e8107,GOXSIV_FSR,bandgap_1.5_to_2.0eV,1.22043,2.5555,1.349415426,1475.760989,134,14,,True,Mn,[Mn],1,C(=Cc1ccncc1)c1ccncc1
qmof-f5b47bc,KOFWOT_FSR,bandgap_1.5_to_2.0eV,1.82237,3.21232,1.570119757,1196.807431,105,2,,True,Mn,[Mn],1,c1ccc2[nH]cnc2c1.c1ccc2[nH]cnc2c1
qmof-5e0e2eb,DINQUM_FSR,bandgap_1.5_to_2.0eV,0.99123,1.69079,2.840417183,748.9390905,56,13,,True,Cu,Br[Cu]Br|[Cu]|[Cu]Br,3,c1cnccn1
qmof-a78e151,DINTID_FSR,bandgap_1.5_to_2.0eV,0.94876,1.65685,2.392044008,704.1775668,56,13,,True,Cu,Cl[Cu]|Cl[Cu]Cl|[Cu],3,c1cnccn1
qmof-9e620c1,PIHJOH03_FSR,bandgap_1.5_to_2.0eV,3.80178,4.25342,1.348078141,1111.887901,94,5,ant,True,Mn,[Mn],1,c1ccc(-c2ccncc2)cc1
qmof-8137b0f,UQUYOW_FSR,bandgap_1.5_to_2.0eV,0.94788,1.99483,1.877290527,641.5582597,62,15,,True,Cu,[Cu],1,O=C1[CH]C(=O)C(=O)[CH]C1=O
qmof-d45d958,BIYWOY_FSR,bandgap_1.5_to_2.0eV,1.04492,2.0536,1.702822566,1614.827214,148,14,,True,Cu,[Cu],1,
qmof-6104fb7,GAXNEA_FSR,bandgap_1.5_to_2.0eV,1.39318,2.49715,2.126099963,573.1772014,57,2,,True,Fe,[Fe][OH2][Fe]([OH2][Fe])([OH2])[OH2],1,O=C1[N]NC(=O)c2ccccc21
qmof-0331d6b,XENBUN_FSR,bandgap_1.5_to_2.0eV,1.32185,2.32094,2.183926517,634.4377163,52,2,,True,Ru,[Ru][Ru],1,c1ccc2nc3ccccc3nc2c1
qmof-cd498a4,GAJBEB_FSR,bandgap_1.5_to_2.0eV,1.69242,2.31884,2.612060802,766.8641508,62,4,,True,Cu,unknown,0,
qmof-ed02e1b,DOHGAK_FSR,bandgap_1.5_to_2.0eV,2.96215,5.65421,1.488878699,1732.621949,130,2,,True,Cd,Br[Cd]Br,1,[CH]1C=C(c2ccncc2)C=CN1CCN1[CH]C=C(c2ccncc2)C=C1
qmof-b56b577,GEQBAH_FSR,bandgap_1.5_to_2.0eV,2.35985,4.351,1.855139863,934.0343448,56,12,hcb,True,Gd,[OH2][Gd]([OH2])[OH2],1,O=C1[CH]C(=O)C(=O)[CH]C1=O
qmof-ca905a4,HAVSAB_FSR,bandgap_1.5_to_2.0eV,1.17891,2.51499,2.374037892,865.8127936,64,14,,True,Cu,unknown,0,
qmof-0ec6421,ISADAH_FSR,bandgap_1.5_to_2.0eV,0.82886,2.19899,2.376180633,829.3016046,71,2,,True,V,[O]|[V]|[Zn],3,
qmof-bf18e45,IVAQEC_FSR,bandgap_1.5_to_2.0eV,2.2809,3.14041,2.008782496,1062.137193,74,2,,True,Cu,Cl[Cu],1,[CH]1C=CN[C]2S[C]34S[C]5N=CC=C[N]5[Cu]3([N]12)[N]1C=CC=N[C]1S4
qmof-0514159,HADMIJ_FSR,bandgap_1.5_to_2.0eV,1.29302,1.72215,2.919146693,305.5174973,24,2,,True,Cu,I[Cu][Cu]I,1,c1cc(-c2ccncc2)ccn1
qmof-ba7c077,IWIVIV02_FSR,bandgap_1.5_to_2.0eV,1.32733,1.90726,2.462771062,476.2972322,40,19,srs,True,Cu,[Cu],1,C1=NN=C[N]1
qmof-8ce3f11,DOCJEL_FSR,bandgap_1.5_to_2.0eV,0.90124,2.07101,2.430710377,909.9317148,68,15,,True,Cs,[Cs],1,O=C1C=C[NH+]C=C1
qmof-03f7272,BIWRUX_FSR,bandgap_1.5_to_2.0eV,1.87688,4.40024,1.397095849,1359.429573,94,2,,True,Cu,I[Cu][Cu]I,1,C(#Cc1cc(C#Cc2ccncc2)cc(C#Cc2ccncc2)c1)c1ccncc1
qmof-70b42ce,BIWSAE_FSR,bandgap_1.5_to_2.0eV,3.24793,5.54609,1.714247914,1476.889243,98,2,,True,Cu,unknown,0,
qmof-300be09,BIYLAY_FSR,bandgap_1.5_to_2.0eV,1.18789,2.73627,1.919086604,1173.367679,90,2,,True,Cu,Cl[Cu]Cl|Cl[Cu][Cu]Cl,2,c1cnc(SSc2ncccn2)nc1
qmof-22c0271,BIYLEC_FSR,bandgap_1.5_to_2.0eV,1.31429,2.95346,2.207845226,1220.497657,90,2,,True,Cu,Br[Cu]Br|Br[Cu][Cu]Br,2,c1cnc(SSc2ncccn2)nc1
qmof-dbb129d,GAGJIK_FSR,bandgap_1.5_to_2.0eV,1.05265,1.65223,2.045513653,837.3668786,74,11,,True,Cu,unknown,0,
qmof-f46187c,LABJEF_FSR,bandgap_1.5_to_2.0eV,1.95487,2.68368,1.61655086,1161.929316,108,15,,True,Cu,[Cu],1,c1cc(-c2cc(-c3ccncc3)c(-c3ccncc3)cc2-c2ccncc2)ccn1
qmof-9806c75,LABJOP_FSR,bandgap_1.5_to_2.0eV,2.02377,4.81781,1.683948144,1327.97501,104,15,,True,Cu,Br[Cu][Cu]Br,1,c1cc(-c2cc(-c3ccncc3)c(-c3ccncc3)cc2-c2ccncc2)ccn1
qmof-5d90805,XEHYEP_FSR,bandgap_1.5_to_2.0eV,1.00145,1.71948,2.92043372,579.1201979,50,63,,True,V,[O]|[V]|[Zn],3,c1cnccn1
qmof-9be438c,GABHUN_FSR,bandgap_1.5_to_2.0eV,0.97938,1.65153,3.552987057,741.1180822,48,14,,True,Cu,[Cu]I,1,c1cnccn1
qmof-9b8ff46,PARTEI_FSR,bandgap_1.5_to_2.0eV,1.0365,2.61786,1.420462407,639.9976538,65,2,,True,Mn,[Mn],1,c1ccccc1
qmof-566c8f2,BIPKUH_FSR,bandgap_1.5_to_2.0eV,1.26998,2.60918,1.760129991,995.6102965,84,2,,True,Cu,unknown,0,
qmof-5f11e5e,BIRFIU_FSR,bandgap_1.5_to_2.0eV,0.86842,2.07446,3.103198183,1102.487584,96,60,,True,Cu,I[Cu][Cu]I,1,c1cnc2c(n1)CCCC2
qmof-684e478,LASTAC_FSR,bandgap_1.5_to_2.0eV,1.22084,1.89029,1.970295904,679.8674206,62,15,,True,Cu,[Cu],1,c1ccc(-c2nnc(-c3ccccn3)o2)nc1
qmof-536a1f0,LAWLEC_FSR,bandgap_1.5_to_2.0eV,2.38013,3.09288,1.611743938,914.5373021,80,2,hcb,True,Zn,[OH2][Zn],1,C1=CSCCS1.c1cc(-c2ccncc2)ccn1
qmof-583b75f,XECWIN_FSR,bandgap_1.5_to_2.0eV,0.78225,1.82368,2.053059424,909.3563239,92,14,,True,Mn,[OH2][Mn][OH2],1,O=C1c2ccccc2C(=O)c2ccccc21
qmof-282f987,XEHYAL_FSR,bandgap_1.5_to_2.0eV,0.93989,1.72138,2.965597384,562.7800763,50,63,,True,V,[Ni]|[O]|[V],3,c1cnccn1
qmof-27a6787,BIJYOK_FSR,bandgap_1.5_to_2.0eV,4.3545,4.96506,1.490921055,1351.952343,108,2,,True,Cu,unknown,0,
qmof-39a2f45,PALYAD_FSR,bandgap_1.5_to_2.0eV,0.79682,2.10919,1.65224266,968.4368517,93,2,sql,True,Mn,[Mn],1,C(=Cc1ccncc1)c1ccncc1
qmof-c53a076,ROVWIK_FSR,bandgap_1.5_to_2.0eV,1.00997,1.97733,1.663348422,1453.332723,132,14,hcb,True,Cu,[Cu],1,[CH]1C=C(c2ccncc2)C=CN1CCCCN1[CH]C=C(c2ccncc2)C=C1
qmof-9433b10,ROPWEA_FSR,bandgap_1.5_to_2.0eV,3.4334,4.17748,1.625063488,842.4082802,72,4,,True,Mo,unknown,0,
qmof-60b8e98,CIJREU_FSR,bandgap_1.5_to_2.0eV,0.92307,2.60941,1.638011136,890.8459893,79,2,,True,Mn,unknown,0,
qmof-733e678,SACJUD_FSR,bandgap_1.5_to_2.0eV,0.83998,1.66951,1.687886772,487.2434286,45,2,,True,Mn,[Mn],1,
qmof-33892a7,RITMIR_FSR,bandgap_1.5_to_2.0eV,1.00083,1.861,2.111660917,405.7125651,42,15,,True,Fe,[OH2][Fe][OH2],1,c1cnccn1
qmof-58ccd6f,OKERIG_FSR,bandgap_1.5_to_2.0eV,0.91537,1.60521,1.949921909,406.9521905,37,2,,True,Ni,Cl[Ni]Cl,1,
qmof-99ad091,XAKCOB_FSR,bandgap_1.5_to_2.0eV,1.0366,1.95992,1.909568629,1214.276793,100,2,,True,Ag,[Ag],1,C1=C[C]2C=CC=C2C=C1.[CH]1C=CC=C2C=CC=C12.[CH]1C=c2ccccc2=C1
qmof-7980106,XAKGIB_FSR,bandgap_1.5_to_2.0eV,0.93015,2.27478,1.631098895,833.3710027,90,1,,True,Mn,[Mn],1,c1ccc(-c2ccccc2)cc1.c1cn(CCCCn2ccnc2)cn1
qmof-80d488f,LEXREN_FSR,bandgap_1.5_to_2.0eV,1.16546,1.893,2.406244975,1048.082552,88,14,,True,Cu,unknown,0,
qmof-2aa8eb1,LICXAX_FSR,bandgap_1.5_to_2.0eV,1.20482,2.01348,1.982670968,1121.052551,86,2,,True,Co,unknown,0,
qmof-d6cf7a2,BIGWIY_FSR,bandgap_1.5_to_2.0eV,1.25522,3.09461,1.611640693,958.7753858,82,1,bey,True,Cr,[Cr]|[Mn],2,
qmof-df9cac4,XEBMUM_FSR,bandgap_1.5_to_2.0eV,1.01644,1.79423,3.484046013,905.592818,68,14,,True,Cu,I[Cu][Cu]I,1,c1cnccn1
qmof-15fac80,LEHNEU_FSR,bandgap_1.5_to_2.0eV,0.72409,1.32901,2.151094375,720.2149229,68,15,pcu,True,Cu,[Cu],1,c1cc(-c2nnc(-c3ccncc3)[nH]2)ccn1
qmof-27bbb6a,LETDIY_FSR,bandgap_1.5_to_2.0eV,0.9559,1.55673,3.744320491,314.8344795,22,15,,True,Cu,[Cu],1,c1nnc[nH]1
qmof-828f8b4,LELMOG_FSR,bandgap_1.5_to_2.0eV,1.61781,2.8741,1.902830882,860.1127785,76,2,,True,Cd,[OH2][Cd],1,C1=CSC(=C2SC=CS2)S1
qmof-01f1640,OLOFIF_FSR,bandgap_1.5_to_2.0eV,1.6736,2.92846,1.64776998,719.9094949,66,12,,True,Co,[Co],1,[CH]1C=C(c2ccccc2)C=CN1
qmof-4b552f4,UYOXOW_FSR,bandgap_1.5_to_2.0eV,1.62365,3.22946,1.980508976,1049.671619,87,2,,True,Nd,[Mn]|[OH2][Nd][OH2],2,c1ccccc1
qmof-c1381a2,LIWCEB_FSR,bandgap_1.5_to_2.0eV,4.3782,5.02017,1.404736913,1333.827006,96,2,,True,Rh,[Rh][Rh],1,c1ccc2nc3ccccc3nc2c1
qmof-a5e17b9,LOJLAZ_FSR,bandgap_1.5_to_2.0eV,4.75412,5.927,1.804489284,1454.105028,74,67,,True,Au,[Au]|[Fe],2,c1cc(-c2nnc(-c3ccncc3)nn2)ccn1
qmof-d40bf2f,FISPIJ_FSR,bandgap_1.5_to_2.0eV,1.28337,2.34328,2.216502864,1158.683002,100,13,,True,Cu,unknown,0,
qmof-f5a08c4,FISPOP_FSR,bandgap_1.5_to_2.0eV,1.02554,1.77763,1.814277782,581.8009984,54,4,hcb,True,Cu,[Cu],1,
qmof-62678da,WUTGOJ01_FSR,bandgap_1.5_to_2.0eV,1.5101,2.21695,2.45716436,885.5249682,76,14,,True,Cu,unknown,0,
qmof-429c0de,ONARIF_FSR,bandgap_1.5_to_2.0eV,0.78839,2.88411,1.944036353,1493.475464,136,14,,True,Ag,unknown,0,
qmof-afe2748,OMEZUC_FSR,bandgap_1.5_to_2.0eV,1.27059,2.21429,1.723285582,1178.748505,104,62,,True,Cu,[Cu],1,
qmof-8539847,ONOVAP_FSR,bandgap_1.5_to_2.0eV,0.94256,1.61215,1.78468834,616.4676698,54,12,sql,True,Mn,[Mn],1,c1cncnc1
qmof-db2fd16,DUYPEU_FSR,bandgap_1.5_to_2.0eV,1.13841,2.21185,2.127370978,743.4392738,68,14,,True,Cu,unknown,0,
qmof-bd3e848,VEVGUY01_FSR,bandgap_1.5_to_2.0eV,1.10662,1.69374,3.33581534,1017.579674,80,14,,True,Cu,[Cu][Cu](I)I,1,c1ccc2nccnc2c1
qmof-88ef49a,ECUTAX_FSR,bandgap_1.5_to_2.0eV,0.91347,1.9203,1.996933619,1076.53514,96,14,,True,Cu,[Cu]Br,1,C(#Cc1cccnc1)c1cccnc1
qmof-8ebb5d3,VEGZAJ_FSR,bandgap_1.5_to_2.0eV,0.80146,1.814,2.435232534,641.141197,46,2,,True,Organic_Only,unknown,0,
qmof-832230f,ECOJIP_FSR,bandgap_1.5_to_2.0eV,0.91048,2.43916,1.863002086,689.2528381,67,1,,True,Mn,[Mn]|[OH2][Mn],2,c1ccncc1
qmof-f2b7fe9,CEPFOS_FSR,bandgap_1.5_to_2.0eV,0.95538,2.02679,2.850875686,330.3248855,28,2,,True,Cu,I[Cu][Cu]I,1,c1cc(-c2ccncn2)ncn1
qmof-e8bc912,HAYLEB_FSR,bandgap_1.5_to_2.0eV,1.02566,1.83388,1.449792919,679.8166466,71,2,,True,Co,[Co],1,C(=Nc1cccc2c(N=Cc3ccncc3)cccc12)c1ccncc1
qmof-f6519c0,HAWCIT_FSR,bandgap_1.5_to_2.0eV,1.44894,2.51745,2.777907681,546.9852327,42,5,,True,Mo,[Cu][Cu]|[Mo][Mo]|[O],3,c1ccncc1
qmof-e5a036c,HAWTOQ_FSR,bandgap_1.5_to_2.0eV,0.84972,1.99361,2.935469152,684.7080193,52,2,,True,Cu,I[Cu][Cu]I,1,S=c1nccc[nH]1
qmof-d587b67,HAWWIO01_FSR,bandgap_1.5_to_2.0eV,1.12313,1.8556,2.913296136,308.4064311,24,13,,True,Cu,[Cu]I,1,c1cnccn1
qmof-90c2d5e,HAXNEB_FSR,bandgap_1.5_to_2.0eV,1.42655,2.25063,1.840881688,715.4814712,73,1,,True,Cu,[Cu],1,C(=NN=Cc1ccccc1)c1ccccc1
qmof-21a886a,TIZCIR_FSR,bandgap_1.5_to_2.0eV,5.15493,6.35017,1.636847374,784.681399,44,2,,True,Cu,[Cu]I,1,c1ccccc1
qmof-6b5adb3,LICXEB_FSR,bandgap_1.5_to_2.0eV,1.12893,2.00737,1.999197805,1111.386759,86,2,,True,Ni,[Ni],1,c1coc(C2=NSS[N]2)c1
qmof-686888c,LIGGOA_FSR,bandgap_1.5_to_2.0eV,0.97186,2.27176,2.342817696,1062.103639,88,15,,True,Cu,I[Cu][Cu]I,1,O=C(c1cccc(C(=O)n2nnc3ccccc32)c1)n1nnc2ccccc21
qmof-1c8cb7c,ODOFIW_FSR,bandgap_1.5_to_2.0eV,0.84415,1.57124,2.378989416,596.1829991,48,14,,True,Cu,Cl[Cu],1,c1cnccn1
qmof-9d86f1e,ODOFOC_FSR,bandgap_1.5_to_2.0eV,1.04985,2.03328,2.759815221,734.015808,48,19,,True,Cu,unknown,0,
qmof-cbf7bfe,EDEDEZ_FSR,bandgap_1.5_to_2.0eV,0.79284,1.8531,2.361828441,1586.455308,136,2,,True,Cu,Cl[Cu]|[Cu]|[Cu][Cu]|[K],4,C1=C[N]N=C1.[CH]1C=CN=N1.[CH]1C=NN=C1
qmof-61d14dd,EDEDID_FSR,bandgap_1.5_to_2.0eV,0.74982,1.90822,2.437085091,1598.040431,136,2,,True,Cu,[Cu]|[Cu]Br|[Cu][Cu]|[K],4,C1=C[N]N=C1.[CH]1C=CN=N1.[CH]1C=NN=C1
